1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1601,1749,1749,1749,1749,1749,1749,1749,1750,1603,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1657,1641,1641,1641,1641,1641,1641,1641,1641,1658,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1705,1641,1641,1641,1641,1641,1641,1641,1546,1706,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1705,1545,1641,1546,1546,1546,1546,1546,1546,1706,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1705,1641,1641,1594,1594,1594,1594,1594,1594,1706,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1705,1641,1642,1642,1642,1642,1642,1642,1642,1706,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1047,1048,1047,1048,1586,1586,1047,1047,1047,1048,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1095,1047,1047,1047,1048,1586,1047,1095,1095,1096,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1095,1095,1095,1096,1048,1047,1143,1143,1144,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1143,1143,1143,1144,1096,1048,1048,1144,1144,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1143,1144,1048,1096,1144,1096,1096,1144,1096,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1143,1144,1096,1144,1144,1144,1144,1144,1144,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1705,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1143,1144,1144,1586,1586,1143,1144,1143,1144,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1143,1144,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1706
